system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A4B2,6,1810,54264,1.3861467759124937,0.3563165864399634,16384,0.0000217478385278,45981.58105323165
A4B2,7,5056,170544,1.9251175420358777,0.0001177507790271,1,0.0001177507790271,8492.51281615461
A4B2,7,5056,170544,1.681627133861184,0.0007599258220288,2,0.0003799629110144,2631.835821370425
A4B2,7,5056,170544,1.7077861579600722,0.000823614164954,4,0.0002059035412385,4856.643037730119
A4B2,7,5056,170544,1.683553544105962,0.0010230847289785,8,0.0001278855911223,7819.489210817395
A4B2,7,5056,170544,1.6995949258562175,0.0014366455818526,16,0.0000897903488657,11137.054400965751
A4B2,7,5056,170544,1.717367306817323,0.0020149868731386,32,0.0000629683397855,15880.996758134896
A4B2,7,5056,170544,1.701557882130146,0.0038012042071204,64,0.0000593938157362,16836.76974789052
A4B2,7,5056,170544,1.7238329891115427,0.0057894162510056,128,0.0000452298144609,22109.310239657887
A4B2,7,5056,170544,1.7183128341566771,0.0112332550149876,256,0.0000438799024022,22789.476394726105
A4B2,7,5056,170544,1.7412305758334696,0.0227442216391209,512,0.0000444223078889,22511.21221573659
A4B2,7,5056,170544,1.80588868400082,0.0454967478490434,1024,0.0000444304178213,22507.10321972011
A4B2,7,5056,170544,1.7842026120051742,0.0917471107700839,2048,0.0000447983939307,22322.22881799775
A4B2,7,5056,170544,1.908819387899712,0.2384869998749345,4096,0.0000582243652038,17174.940362149686
A4B2,7,5056,170544,2.005783390952274,0.5592699751551263,8192,0.000068270260639,14647.666357786791
A4BC,4,317,3876,2.026183391921222,0.000045148539124,1,0.000045148539124,22149.11089929741
A4BC,4,317,3876,1.9331583608873188,0.0002362411031499,2,0.0001181205515749,8465.927280785385
A4BC,4,317,3876,1.9385213248897344,0.0002712915409356,4,0.0000678228852339,14744.285745898016
A4BC,4,317,3876,1.9514791541732848,0.0002730039970483,8,0.000034125499631,29303.60026407521
A4BC,4,317,3876,1.9651801220607013,0.0002751404170412,16,0.000017196276065,58152.12527500391
A4BC,4,317,3876,1.9738274281844497,0.000204186232062,32,6.380819751939271e-6,156719.67535144338
A4BC,4,317,3876,1.971204665955156,0.00022642833204,64,3.5379426881263497e-6,282650.14109925774
A4BC,4,317,3876,1.9994221639353784,0.0003056571139022,128,2.3879462023614905e-6,418769.9031959258
A4BC,4,317,3876,1.977950545027852,0.000539688845165,256,2.1081595514260698e-6,474347.3990493497
A4BC,4,317,3876,1.9962029289454224,0.000922111487016,512,1.8009989980782849e-6,555247.3938447647
A4BC,4,317,3876,2.019798615016043,0.0017141063630115,1024,1.6739319951284414e-6,597395.8338273292
A4BC,4,317,3876,2.021225083153695,0.002116122652078,2048,1.0332630137099842e-6,967807.7960126032
A4BC,4,317,3876,2.04143940214999,0.0042194844048935,4096,1.0301475597884743e-6,970734.717078139
A4BC,4,317,3876,2.075793090043589,0.0086459046830423,8192,1.0554082865041892e-6,947500.614489472
A4BC,4,317,3876,2.0717211910523474,0.0165975079969502,16384,1.013031493954486e-6,987136.1413418492
A4BC,5,1053,15504,2.149209972005337,0.0000892266768496,1,0.0000892266768496,11207.410555982631
A4BC,5,1053,15504,2.0080444561317563,0.0002322502280585,2,0.0001161251140292,8611.401662416582
A4BC,5,1053,15504,2.0262141712009907,0.0002353554870933,4,0.0000588388717733,16995.56721366693
A4BC,5,1053,15504,2.02177226706408,0.0002378165170084,8,0.000029727064626,33639.3792182026
